case_id,activities,resources,months,trace_attr_seriousness,trace_attr_customer,trace_attr_seriousness_2,"y_('>>', 'Assign seriousness')","y_('Create SW anomaly', '>>')","y_('Require upgrade', '>>')","y_('Resolve ticket', '>>')","y_('Take in charge ticket', '>>')","y_('Wait', '>>')"
"('Case 555', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,104,1,0,0,0,0,0,0
"('Case 555', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 6, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 9, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,104,1,0,0,0,0,0,0
"('Case 556', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,75,0,0,0,0,0,0,0
"('Case 556', 2)","[1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,75,0,0,0,0,0,0,0
"('Case 556', 3)","[1, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,75,0,0,0,0,0,0,0
"('Case 557', 1)","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,52,0,0,0,0,0,0,0
"('Case 557', 2)","[12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,52,0,0,0,0,0,0,0
"('Case 557', 3)","[12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,52,0,0,0,0,0,0,0
"('Case 558', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,379,0,0,0,0,0,0,0
"('Case 558', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,379,0,0,0,0,0,0,0
"('Case 558', 3)","[1, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,379,0,0,0,0,0,0,0
"('Case 558', 4)","[1, 12, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,379,0,0,0,0,0,0,0
"('Case 558', 5)","[1, 12, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 12, 12, 12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 8, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,379,0,0,0,0,0,0,0
"('Case 559', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,351,0,0,0,0,0,1,0
"('Case 559', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,351,0,0,0,0,0,0,0
"('Case 559', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,351,0,0,0,0,0,0,0
"('Case 559', 4)","[1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,351,0,0,0,0,0,0,0
"('Case 559', 5)","[1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 10, 10, 10, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,351,0,0,0,0,0,0,0
"('Case 56', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,1,0,0,0,0,0,0
"('Case 56', 2)","[1, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,1,0,0,0,0,0,0
"('Case 56', 3)","[1, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[15, 15, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,1,0,0,0,0,0,0
"('Case 560', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,31,0,0,0,0,0,0,0
"('Case 560', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[26, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,31,0,0,0,0,0,0,0
"('Case 560', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[26, 30, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,31,0,0,0,0,0,0,0
"('Case 560', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 2, 2, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[26, 30, 30, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,31,0,0,0,0,0,0,0
"('Case 561', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,1,0,0,0,0,0,0
"('Case 561', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,1,0,0,0,0,0,0
"('Case 561', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 19, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,1,0,0,0,0,0,0
"('Case 561', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 19, 9, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 36, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,1,0,0,0,0,0,0
"('Case 562', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,391,1,0,0,0,0,0,0
"('Case 562', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,391,1,0,0,0,0,0,0
"('Case 562', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,391,1,0,0,0,0,0,0
"('Case 562', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 9, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,391,1,0,0,0,0,0,0
"('Case 563', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,386,1,0,0,0,0,0,0
"('Case 563', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,386,1,0,0,0,0,0,0
"('Case 563', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,386,1,0,0,0,0,0,0
"('Case 563', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 4, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,386,1,0,0,0,0,0,0
"('Case 564', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,105,0,0,0,0,0,0,0
"('Case 564', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,105,0,0,0,0,0,0,0
"('Case 564', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,105,0,0,0,0,0,0,0
"('Case 564', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 4, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 35, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,105,0,0,0,0,0,0,0
"('Case 565', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,106,0,0,0,0,0,1,0
"('Case 565', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,106,0,0,0,0,0,0,0
"('Case 565', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,106,0,0,0,0,0,0,0
"('Case 565', 4)","[1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,106,0,0,0,0,0,0,0
"('Case 565', 5)","[1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,106,0,0,0,0,0,0,0
"('Case 566', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,107,0,0,0,0,0,0,1
"('Case 566', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,107,0,0,0,0,0,0,1
"('Case 566', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 17, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,107,0,0,0,0,0,0,1
"('Case 566', 4)","[1, 12, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 17, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,107,0,0,0,0,0,0,0
"('Case 566', 5)","[1, 12, 14, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 17, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 16, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,107,0,0,0,0,0,0,0
"('Case 566', 6)","[1, 12, 14, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 17, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 16, 16, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,107,0,0,0,0,0,0,0
"('Case 566', 7)","[1, 12, 14, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 17, 1, 1, 1, 1, 16, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 16, 16, 16, 16, 16, 16, 0, 0, 0, 0, 0, 0, 0, 0]",0,107,0,0,0,0,0,0,0
"('Case 567', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,108,0,0,0,0,0,0,0
"('Case 567', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,108,0,0,0,0,0,0,0
"('Case 567', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,108,0,0,0,0,0,0,0
"('Case 567', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 2, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 39, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,108,0,0,0,0,0,0,0
"('Case 568', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,89,3,0,0,0,0,0,0
"('Case 568', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[43, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,89,3,0,0,0,0,0,0
"('Case 568', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[43, 43, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,89,3,0,0,0,0,0,0
"('Case 568', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[43, 43, 43, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,89,3,0,0,0,0,0,0
"('Case 569', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,373,0,0,0,0,0,0,0
"('Case 569', 2)","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,373,0,0,0,0,0,0,0
"('Case 569', 3)","[1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,373,0,0,0,0,0,0,0
"('Case 569', 4)","[1, 1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,373,0,0,0,0,0,0,0
"('Case 569', 5)","[1, 1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 21, 22, 22, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[35, 35, 39, 39, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,373,0,0,0,0,0,0,0
"('Case 57', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,331,1,0,0,0,0,0,0
"('Case 57', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,331,1,0,0,0,0,0,0
"('Case 57', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,331,1,0,0,0,0,0,0
"('Case 57', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 19, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,331,1,0,0,0,0,0,0
"('Case 570', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,52,0,0,0,0,0,0,0
"('Case 570', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,52,0,0,0,0,0,0,0
"('Case 570', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,52,0,0,0,0,0,0,0
"('Case 570', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 32, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,52,0,0,0,0,0,0,0
"('Case 571', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,109,1,0,0,0,0,0,1
"('Case 571', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,109,1,0,0,0,0,0,1
"('Case 571', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,109,1,0,0,0,0,0,0
"('Case 571', 4)","[1, 12, 14, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,109,1,0,0,0,0,0,0
"('Case 571', 5)","[1, 12, 14, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 35, 35, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,109,1,0,0,0,0,0,0
"('Case 571', 6)","[1, 12, 14, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 5, 5, 5, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[31, 31, 35, 35, 35, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,109,1,0,0,0,0,0,0
"('Case 572', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,372,1,0,0,0,1,0,1
"('Case 572', 2)","[1, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[30, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,372,1,0,0,0,1,0,1
